bug_id,bug_type,project_full_name,file_name,function_name,code_smell_metric,code_smell_metric_value
1,Classical,qiskit-ignis,cvx_fit.py,state_cvx_fit,PAR,3
1,Classical,qiskit-ignis,cvx_fit.py,state_cvx_fit,MLOC,1
1,Classical,qiskit-ignis,cvx_fit.py,process_cvx_fit,PAR,3
1,Classical,qiskit-ignis,cvx_fit.py,process_cvx_fit,MLOC,5
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,PAR,3
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,MLOC,48
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,LEC,1
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,LEC,1
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,LEC,1
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,LEC,1
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,DNC,2
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,NCT,1
1,Classical,qiskit-ignis,cvx_fit.py,cvx_fit,LEC,1
1,Classical,qiskit-ignis,cvx_fit.py,partial_trace_super,PAR,2
1,Classical,qiskit-ignis,cvx_fit.py,partial_trace_super,MLOC,7
1,Classical,qiskit-ignis,cvx_fit.py,partial_trace_super,DNC,3
1,Classical,qiskit-ignis,cvx_fit.py,partial_trace_super,NCT,2
10,Quantum,qiskit-ignis,ibmq_utils.py,_fit_drag_func,PAR,5
10,Quantum,qiskit-ignis,ibmq_utils.py,_fit_drag_func,MLOC,3
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,PAR,2
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,MLOC,19
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LMC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,MLOC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,get_single_q_pulse,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,MLOC,31
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,DOC,3
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,PAR,4
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,MLOC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,MLOC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOC,57
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,NOFF,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOO,12
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOC,62
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,NOFF,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOO,11
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOC,46
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,NOFF,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOO,8
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOC,58
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,NOFF,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOO,9
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOC,65
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,NOFF,1
10,Quantum,qiskit-ignis,ibmq_utils.py,update_u_gates,CNOO,12
10,Quantum,qiskit-ignis,ibmq_utils.py,_find_channel_groups,PAR,3
10,Quantum,qiskit-ignis,ibmq_utils.py,_find_channel_groups,MLOC,10
10,Quantum,qiskit-ignis,ibmq_utils.py,_find_channel_groups,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,_find_channel_groups,LMC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,PAR,4
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,MLOC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,DOC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,MLOC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,parametrized_fc,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,fit_func_2,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,fit_func_2,MLOC,2
10,Quantum,qiskit-ignis,ibmq_utils.py,fit_func_2,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,fit_func_2,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,fit_func_2,LEC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,_parametrized_fc,PAR,1
10,Quantum,qiskit-ignis,ibmq_utils.py,_parametrized_fc,MLOC,1
10,Quantum,qiskit-ignis,ibmq_utils.py,_parametrized_fc,LEC,1
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_unitary_gate,PAR,1
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_unitary_gate,MLOC,7
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_random_unitary_gate,PAR,1
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_random_unitary_gate,MLOC,6
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_diagonal_gate,PAR,1
1012,Classical,qiskit-aer,qasm_unitary_gate.py,test_diagonal_gate,MLOC,7
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_circuits_deterministic,PAR,0
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_circuits_deterministic,MLOC,36
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_circuits_deterministic,CNOC,70
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_circuits_deterministic,NOFF,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_circuits_deterministic,CNOO,23
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,PAR,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,MLOC,11
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_counts_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_statevector_deterministic,PAR,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_statevector_deterministic,MLOC,6
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_statevector_deterministic,CNOC,70
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_statevector_deterministic,NOFF,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_statevector_deterministic,CNOO,23
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,PAR,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,MLOC,18
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,NCT,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,CNOC,102
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,NOFF,1
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,CNOO,39
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,DNC,2
1012,Classical,qiskit-aer,ref_diagonal_gate.py,diagonal_gate_unitary_deterministic,NCT,1
104,Classical,pennylane,default_qubit.py,_get_slice,PAR,3
104,Classical,pennylane,default_qubit.py,_get_slice,MLOC,3
104,Classical,pennylane,default_qubit.py,_get_slice,LEC,1
104,Classical,pennylane,default_qubit.py,__init__,PAR,3
104,Classical,pennylane,default_qubit.py,__init__,MLOC,12
104,Classical,pennylane,default_qubit.py,apply,PAR,3
104,Classical,pennylane,default_qubit.py,apply,MLOC,10
104,Classical,pennylane,default_qubit.py,_apply_operation,PAR,2
104,Classical,pennylane,default_qubit.py,_apply_operation,MLOC,18
104,Classical,pennylane,default_qubit.py,_apply_operation,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_operation,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_operation,LMC,2
104,Classical,pennylane,default_qubit.py,_apply_operation,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_x,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_x,MLOC,1
104,Classical,pennylane,default_qubit.py,_apply_x,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_y,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_y,MLOC,1
104,Classical,pennylane,default_qubit.py,_apply_z,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_z,MLOC,1
104,Classical,pennylane,default_qubit.py,_apply_hadamard,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_hadamard,MLOC,3
104,Classical,pennylane,default_qubit.py,_apply_s,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_s,MLOC,1
104,Classical,pennylane,default_qubit.py,_apply_t,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_t,MLOC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_cnot,MLOC,7
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cnot,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_swap,MLOC,4
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_swap,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_cz,MLOC,7
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_cz,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_phase,PAR,4
104,Classical,pennylane,default_qubit.py,_apply_phase,MLOC,5
104,Classical,pennylane,default_qubit.py,_apply_phase,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_phase,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_phase,TNOC,45
104,Classical,pennylane,default_qubit.py,_apply_phase,TNOL,1
104,Classical,pennylane,default_qubit.py,_apply_phase,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_phase,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_phase,LEC,1
104,Classical,pennylane,default_qubit.py,_get_unitary_matrix,PAR,2
104,Classical,pennylane,default_qubit.py,_get_unitary_matrix,MLOC,3
104,Classical,pennylane,default_qubit.py,capabilities,PAR,1
104,Classical,pennylane,default_qubit.py,capabilities,MLOC,4
104,Classical,pennylane,default_qubit.py,_create_basis_state,PAR,2
104,Classical,pennylane,default_qubit.py,_create_basis_state,MLOC,4
104,Classical,pennylane,default_qubit.py,_create_basis_state,LEC,1
104,Classical,pennylane,default_qubit.py,state,PAR,1
104,Classical,pennylane,default_qubit.py,state,MLOC,2
104,Classical,pennylane,default_qubit.py,_apply_state_vector,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_state_vector,MLOC,19
104,Classical,pennylane,default_qubit.py,_apply_state_vector,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_state_vector,LMC,2
104,Classical,pennylane,default_qubit.py,_apply_state_vector,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_basis_state,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_basis_state,MLOC,9
104,Classical,pennylane,default_qubit.py,_apply_unitary,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_unitary,MLOC,8
104,Classical,pennylane,default_qubit.py,_apply_unitary,CNOC,65
104,Classical,pennylane,default_qubit.py,_apply_unitary,NOFF,2
104,Classical,pennylane,default_qubit.py,_apply_unitary,CNOO,10
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,MLOC,12
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,NOC,69
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LPAR,2
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,NOO,9
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_unitary_einsum,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_diagonal_unitary,PAR,3
104,Classical,pennylane,default_qubit.py,_apply_diagonal_unitary,MLOC,6
104,Classical,pennylane,default_qubit.py,_apply_diagonal_unitary,LEC,1
104,Classical,pennylane,default_qubit.py,_apply_diagonal_unitary,LEC,1
104,Classical,pennylane,default_qubit.py,reset,PAR,1
104,Classical,pennylane,default_qubit.py,reset,MLOC,3
104,Classical,pennylane,default_qubit.py,analytic_probability,PAR,1
104,Classical,pennylane,default_qubit.py,analytic_probability,MLOC,4
104,Classical,pennylane,default_qubit_tf.py,__init__,PAR,3
104,Classical,pennylane,default_qubit_tf.py,__init__,MLOC,3
104,Classical,pennylane,default_qubit_tf.py,__init__,LEC,1
104,Classical,pennylane,default_qubit_tf.py,capabilities,PAR,1
104,Classical,pennylane,default_qubit_tf.py,capabilities,MLOC,4
104,Classical,pennylane,default_qubit_tf.py,_scatter,PAR,3
104,Classical,pennylane,default_qubit_tf.py,_scatter,MLOC,3
104,Classical,pennylane,default_qubit_tf.py,_get_unitary_matrix,PAR,2
104,Classical,pennylane,default_qubit_tf.py,_get_unitary_matrix,MLOC,5
104,Classical,pennylane,default_qubit_tf.py,_get_unitary_matrix,LEC,1
104,Classical,pennylane,test_default_qubit.py,prep_par,PAR,2
104,Classical,pennylane,test_default_qubit.py,prep_par,MLOC,3
104,Classical,pennylane,test_default_qubit.py,prep_par,CNOC,25
104,Classical,pennylane,test_default_qubit.py,prep_par,NOFF,1
104,Classical,pennylane,test_default_qubit.py,prep_par,CNOO,8
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,PAR,1
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,MLOC,1
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,CNOC,54
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,NOFF,1
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,CNOO,14
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,LEC,1
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,LEC,1
104,Classical,pennylane,test_default_qubit.py,include_inverses_with_test_data,LEC,1
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters_inverse,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters_inverse,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_no_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters_inverse,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters_inverse,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_no_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters_inverse,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters_inverse,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_three_wires_no_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,MLOC,13
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,DNC,3
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_state_preparation,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters_inverse,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters_inverse,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_single_wire_with_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters_inverse,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters_inverse,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_operation_two_wires_with_parameters_inverse,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_apply_errors_qubit_state_vector,PAR,2
104,Classical,pennylane,test_default_qubit.py,test_apply_errors_qubit_state_vector,MLOC,10
104,Classical,pennylane,test_default_qubit.py,test_apply_errors_basis_state,PAR,2
104,Classical,pennylane,test_default_qubit.py,test_apply_errors_basis_state,MLOC,9
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_no_parameters,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_no_parameters,MLOC,23
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_no_parameters,DNC,3
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_no_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_with_parameters,MLOC,11
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_with_parameters,DNC,4
104,Classical,pennylane,test_default_qubit.py,test_expval_single_wire_with_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_expval_two_wires_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_expval_two_wires_with_parameters,MLOC,14
104,Classical,pennylane,test_default_qubit.py,test_expval_two_wires_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_expval_two_wires_with_parameters,DNC,4
104,Classical,pennylane,test_default_qubit.py,test_expval_two_wires_with_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_expval_estimate,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_expval_estimate,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_expval_estimate,DOC,2
104,Classical,pennylane,test_default_qubit.py,test_expval_estimate,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_expval_estimate,MLOC,2
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_no_parameters,PAR,6
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_no_parameters,MLOC,23
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_no_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_no_parameters,DNC,3
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_no_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_with_parameters,MLOC,11
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_with_parameters,DNC,4
104,Classical,pennylane,test_default_qubit.py,test_var_single_wire_with_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_var_two_wires_with_parameters,PAR,7
104,Classical,pennylane,test_default_qubit.py,test_var_two_wires_with_parameters,MLOC,13
104,Classical,pennylane,test_default_qubit.py,test_var_two_wires_with_parameters,LMC,2
104,Classical,pennylane,test_default_qubit.py,test_var_two_wires_with_parameters,DNC,4
104,Classical,pennylane,test_default_qubit.py,test_var_two_wires_with_parameters,NCT,1
104,Classical,pennylane,test_default_qubit.py,test_var_estimate,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_var_estimate,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_var_estimate,DOC,2
104,Classical,pennylane,test_default_qubit.py,test_var_estimate,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_var_estimate,MLOC,2
104,Classical,pennylane,test_default_qubit.py,test_sample_dimensions,PAR,2
104,Classical,pennylane,test_default_qubit.py,test_sample_dimensions,MLOC,20
104,Classical,pennylane,test_default_qubit.py,test_sample_values,PAR,3
104,Classical,pennylane,test_default_qubit.py,test_sample_values,MLOC,6
104,Classical,pennylane,test_default_qubit.py,test_defines_correct_capabilities,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_defines_correct_capabilities,MLOC,11
104,Classical,pennylane,test_default_qubit.py,test_load_default_qubit_device,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_load_default_qubit_device,MLOC,5
104,Classical,pennylane,test_default_qubit.py,test_args,PAR,1
104,Classical,pennylane,test_default_qubit.py,test_args,MLOC,2
104,Classical,pennylane,test_default_qubit.py,test_qubit_circuit,PAR,3
104,Classical,pennylane,test_default_qubit.py,test_qubit_circuit,MLOC,4
104,Classical,pennylane,test_default_qubit.py,test_qubit_circuit,DOC,2
104,Classical,pennylane,test_default_qubit.py,test_qubit_circuit,PAR,1
